<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20230608,000000,1901.0000000,1988.2000000,1895.6000000,1983.2000000,303739
20230609,000000,1990.0000000,2000.0000000,1924.0000000,1954.8000000,300141
20230613,000000,1973.0000000,2028.8000000,1965.0000000,2015.6000000,218693
20230614,000000,2031.0000000,2031.2000000,1984.4000000,2019.6000000,148843
20230615,000000,2024.8000000,2100.0000000,2019.0000000,2030.2000000,190143
20230616,000000,2035.4000000,2038.0000000,2000.0000000,2007.4000000,103733
20230619,000000,2017.8000000,2020.0000000,1968.6000000,1988.2000000,140989
20230620,000000,1985.0000000,1997.0000000,1952.6000000,1994.8000000,108179
20230621,000000,1995.0000000,2029.6000000,1990.0000000,2014.8000000,86602
20230622,000000,2023.6000000,2028.0000000,1987.0000000,1999.8000000,57381
20230623,000000,1999.8000000,2013.4000000,1952.8000000,1961.4000000,281537
20230626,000000,1993.6000000,2024.0000000,1953.0000000,1991.0000000,161216
20230627,000000,1997.0000000,2003.8000000,1970.6000000,1985.0000000,59316
20230628,000000,1984.2000000,1990.0000000,1966.2000000,1978.8000000,43942
20230629,000000,1980.0000000,1997.0000000,1969.8000000,1990.0000000,66716
20230630,000000,1998.4000000,2015.0000000,1979.0000000,1998.6000000,88778
20230703,000000,2016.0000000,2016.0000000,1990.4000000,1996.2000000,43229
20230704,000000,1995.4000000,1999.8000000,1955.0000000,1977.2000000,55816
20230705,000000,1980.0000000,1999.8000000,1969.6000000,1975.8000000,58850
20230706,000000,1975.0000000,1982.0000000,1932.0000000,1959.0000000,111723
20230707,000000,1957.8000000,1976.0000000,1938.2000000,1976.0000000,65198
20230710,000000,1976.2000000,1981.6000000,1969.0000000,1976.6000000,58745
20230711,000000,1981.8000000,2022.0000000,1975.0000000,2019.6000000,172910
