<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20031027,000000,16000.0100000,16000.0100000,15000.0000000,15640.0000000,1692
20031028,000000,16000.0000000,16750.0000000,16000.0000000,16126.0000000,1443
20031029,000000,16550.0000000,16599.9900000,15150.0000000,15600.0000000,2603
20031030,000000,15350.0100000,15498.0000000,14000.0000000,14799.9800000,3919
20031031,000000,14750.0000000,15500.0000000,14730.0000000,14830.0000000,1018
20031103,000000,15200.0000000,16200.0000000,15200.0000000,16200.0000000,702
20031104,000000,16205.0000000,16500.0000000,16000.0000000,16300.0000000,921
20031105,000000,16100.5100000,16100.5100000,15650.0000000,15950.0000000,1739
20031106,000000,16050.0000000,16050.0000000,15600.0000000,15800.0000000,2119
20031110,000000,16150.0000000,16150.0000000,15700.0000000,15700.0000000,775
20031111,000000,15850.0000000,15850.0000000,15650.0000000,15785.0000000,830
20031112,000000,15800.0000000,15995.0000000,15000.0000000,15450.0000000,851
20031113,000000,15588.0000000,15600.0000000,15380.0000000,15380.0000000,224
20031114,000000,15550.0000000,15570.0100000,15200.0000000,15399.0000000,633
20031117,000000,15103.0000000,15150.0000000,15020.0000000,15050.0000000,1080
20031118,000000,15000.0000000,15000.0000000,14501.0300000,14501.0300000,1236
20031119,000000,14500.0000000,14988.0000000,14308.0000000,14449.9900000,1109
20031120,000000,14500.0000000,14600.0000000,14300.0500000,14550.0000000,744
20031121,000000,14560.0000000,14650.0000000,14271.0000000,14385.0000000,942
